Observed_Temperature,Pct_Canopy,Mean_Elevation,Pct_Water,Pct_Green_Space,BEI_PC1,POINT_X,POINT_Y
89.4206636,0,0.689440994,0,0,0.07559656,353448.1262,263829.588
89,0.062356329,0.695652174,0,0,0.036735257,353546.5516,263829.588
89,0.013702598,0.689440994,0,0,0.036735134,353644.9766,263829.588
89,0,0.701863354,0,0,0.073597176,353743.4019,263829.588
89,0,0.695652174,0,0,0.059850004,353841.8269,263829.588
89,0,0.708074534,0,0,0.036735257,353940.2522,263829.588
89,0,0.689440994,0,0,0.036735257,354038.6776,263829.588
89,0,0.689440994,0,0,0.078408522,354137.1026,263829.588
89,0,0.689440994,0,0,0.06915965,354235.5279,263829.588
89,0,0.689440994,0,0,0.082106347,354333.9529,263829.588
89,0.001268367,0.695652174,0,0.029381375,0.087134299,354432.3782,263829.588
89,0.044923284,0.689440994,0,0.94444582,0.036735257,354530.8035,263829.588
89,0,0.701863354,0,0.999993333,0.036735134,354629.2285,263829.588
89,0,0.695652174,0,0.999996667,0.036735257,354727.6539,263829.588
89,0,0.689440994,0,0.999993333,0.085228158,354826.0789,263829.588
89,0,0.701863354,0,0.999996667,0.036735257,354924.5042,263829.588
88.65363115,0,0.695652174,0,0.789711007,0.046970742,355022.9295,263829.588
88,0,0.708074534,0.007759495,0.063360821,0.066447921,355121.3545,263829.588
87.98459189,0,0.695652174,0.017222246,0,0.095900125,355219.7799,263829.588
87.07079446,0,0.670807453,0.289302369,0,0.084048699,355318.2052,263829.588
87,0,0.689440994,0.646165692,0,0.043465323,355416.6302,263829.588
87,0,0.701863354,0.854132897,0,0.001864362,355515.0555,263829.588
84.83584978,0.788894253,0.751552795,0,0.709598299,0,337011.1178,263928.0133
85,1,0.720496894,0,0.723910889,0,337109.5431,263928.0133
85,0.999996667,0.714285714,0,0.999996667,0,337207.9681,263928.0133
85,1,0.701863354,0,1,0,337306.3934,263928.0133
85,1,0.695652174,0,1,0,337404.8188,263928.0133
85.5431357,0.999996667,0.689440994,0,0.999996667,0,337503.2438,263928.0133
86,1,0.714285714,0,1,0,337601.6691,263928.0133
86,0.999996667,0.708074534,0,0.957034217,0.004876405,337700.0941,263928.0133
86.84757237,0.842043155,0.720496894,0,0.391176465,0.024168966,337798.5194,263928.0133
88.41635244,0.651286579,0.701863354,0,0,0.051853156,337896.9448,263928.0133
88.52827291,0.08077832,0.695652174,0,0,0.071033759,337995.3698,263928.0133
88,0.122988328,0.689440994,0,0,0.059854302,338093.7951,263928.0133
88,0.319535167,0.714285714,0,0,0.056606924,338192.2201,263928.0133
88,0.291793186,0.708074534,0,0,0.062863991,338290.6454,263928.0133
88,0.211725386,0.720496894,0,0,0.052286319,338389.0707,263928.0133
88,0.016634436,0.701863354,0,0,0.056733841,338487.4957,263928.0133
88,0.000764639,0.695652174,0,0,0.054083875,338585.9211,263928.0133
88,0.003377801,0.689440994,0,0,0.071402355,338684.3464,263928.0133
88,0.002619343,0.708074534,0,0,0.057762178,338782.7714,263928.0133
88,0.014456423,0.708074534,0,0,0.060273385,338881.1967,263928.0133
88.89106502,0,0.720496894,0,0,0.079445525,338979.6217,263928.0133
89,0.076054623,0.714285714,0,0,0.083764117,339078.047,263928.0133
89,0.004478477,0.714285714,0,0,0.077406239,339176.4724,263928.0133
89,0.229119863,0.695652174,0,0,0.035906827,339274.8974,263928.0133
89,0.067114115,0.695652174,0,0.052528931,0.074291,339373.3227,263928.0133
89,0.30500113,0.714285714,0,0.498178547,0.073756521,339471.7477,263928.0133
89,0.036515512,0.708074534,0,0.062913686,0.076477019,339570.173,263928.0133
89,0.185470058,0.701863354,0,0,0.067001605,339668.5984,263928.0133
89,0.180909518,0.726708075,0,0,0.06816814,339767.0234,263928.0133
89,0.076115051,0.720496894,0,0.007837193,0.069634786,339865.4487,263928.0133
89,0.004706807,0.701863354,0,0,0.069326579,339963.8737,263928.0133
89,0.002523535,0.695652174,0,0,0.092144521,340062.299,263928.0133
89,0.186029176,0.714285714,0,0,0.074823721,340160.7243,263928.0133
89,0.096379004,0.708074534,0,0,0.070206335,340259.1493,263928.0133
89,0.220094381,0.763975155,0,0,0.063943853,340357.5747,263928.0133
89,0.075448925,0.726708075,0,0,0.062357825,340455.9997,263928.0133
89,0.076105818,0.720496894,0,0,0.050219679,340554.425,263928.0133
89,0.077468783,0.701863354,0,0,0.061336015,340652.8503,263928.0133
89,0,0.714285714,0,0,0.051176971,340751.2753,263928.0133
89,0,0.708074534,0,0,0.083603471,340849.7007,263928.0133
89,0.073304068,0.726708075,0,0,0.038981107,340948.126,263928.0133
89,0.129630152,0.726708075,0,0,0.052012321,341046.551,263928.0133
89,0.093017544,0.720496894,0,0,0.052349128,341144.9763,263928.0133
88.6618903,0.123120376,0.714285714,0,0,0.063172814,341243.4013,263928.0133
88.7894184,0.113833998,0.708074534,0,0,0.07891876,341341.8266,263928.0133
89,0.130464674,0.701863354,0,0,0.065646174,341440.252,263928.0133
89,0.263591333,0.695652174,0,0,0.062476845,341538.677,263928.0133
88.92254983,0.031435024,0.689440994,0,0,0.077669707,341637.1023,263928.0133
88.1022154,0,0.689440994,0,0,0.067198369,341735.5273,263928.0133
88,0.029026977,0.726708075,0,0,0.073096035,341833.9526,263928.0133
88,0.133580275,0.720496894,0,0,0.081956594,341932.378,263928.0133
88.0424091,0.144918147,0.720496894,0,0,0.06558212,342030.803,263928.0133
88.76245901,0.417552056,0.714285714,0,0,0.053951033,342129.2283,263928.0133
89,0.099779657,0.714285714,0,0,0.081330629,342227.6533,263928.0133
89,0.436511856,0.714285714,0,0,0.071640036,342326.0786,263928.0133
89,0.074843234,0.714285714,0,0,0.074310723,342424.5039,263928.0133
89,0.131146593,0.708074534,0,0,0.081625491,342522.9289,263928.0133
89,0.189827696,0.708074534,0,0,0.08557331,342621.3543,263928.0133
89,0.078296839,0.701863354,0,0,0.067818848,342719.7796,263928.0133
89,0.001089781,0.701863354,0,0,0.07641669,342818.2046,263928.0133
89,0.417965398,0.695652174,0,0,0.048920727,342916.6299,263928.0133
89,0.219830187,0.695652174,0,0,0.066991028,343015.0549,263928.0133
89,0.001567483,0.689440994,0,0,0.078213488,343113.4803,263928.0133
89,0.001657478,0.689440994,0,0,0.075533253,343211.9056,263928.0133
89,0.069497675,0.726708075,0,0,0.076094274,343310.3306,263928.0133
89,0,0.720496894,0,0,0.065553194,343408.7559,263928.0133
89,0.082084969,0.720496894,0,0,0.05503064,343507.1809,263928.0133
88.81443872,0.686944486,0.732919255,0,0,0.034292646,343605.6062,263928.0133
88.31781117,0.397075668,0.714285714,0,0,0.023061558,343704.0316,263928.0133
88.07580985,0,0.708074534,0,0,0.075376964,343802.4566,263928.0133
88.4340493,0.347067634,0.708074534,0,0,0.030162915,343900.8819,263928.0133
89,0,0.701863354,0,0,0.065972895,343999.3069,263928.0133
89,0,0.695652174,0,0,0.06365205,344097.7322,263928.0133
89,0,0.689440994,0,0,0.027200629,344196.1575,263928.0133
88.28154938,0.210925027,0.763975155,0,0,0.024660835,344294.5825,263928.0133
88.97777517,0.871539999,0.763975155,0,0,0.01430759,344393.0079,263928.0133
89,0.574741103,0.763975155,0,0,0.046012321,344491.4329,263928.0133
89,0.321603156,0.763975155,0,0,0.057976181,344589.8582,263928.0133
89.05207685,0.076057963,0.726708075,0,0,0.069741998,344688.2835,263928.0133
89.97186961,0,0.720496894,0,0,0.077424728,344786.7085,263928.0133
90,0.061044411,0.701863354,0,0,0.07303608,344885.1339,263928.0133
90,0.292507392,0.701863354,0,0,0.057545884,344983.5592,263928.0133
90.0457989,0.143239328,0.695652174,0,0,0.067161605,345081.9842,263928.0133
90.9259656,0.085427842,0.739130435,0,0,0.073545282,345180.4095,263928.0133
91,0.033723711,0.739130435,0,0,0.0856311,345278.8345,263928.0133
91.06906302,0.061874821,0.739130435,0,0,0.091963956,345377.2598,263928.0133
91.89035542,0.459284162,0.739130435,0,0,0.051202314,345475.6852,263928.0133
92,0.675513963,0.732919255,0,0,0.042080744,345574.1102,263928.0133
92,0.196283877,0.714285714,0,0,0.05746122,345672.5355,263928.0133
92,0,0.708074534,0,0,0.046157005,345770.9605,263928.0133
92,0,0.732919255,0,0,0.06647855,345869.3858,263928.0133
92,0,0.726708075,0,0,0.084891188,345967.8112,263928.0133
92,0.073947815,0.720496894,0,0,0.076535166,346066.2362,263928.0133
91.96150626,0.432060109,0.708074534,0,0,0.051668809,346164.6615,263928.0133
91.80312732,0.725352913,0.701863354,0,0,0.028480272,346263.0865,263928.0133
91.63792121,0.319150777,0.695652174,0,0,0.07029052,346361.5118,263928.0133
91.47271342,0.221542408,0.695652174,0,0,0.076979869,346459.9371,263928.0133
91.06763221,0.003530273,0.739130435,0,0,0.07821822,346558.3621,263928.0133
91.31627811,0,0.720496894,0,0,0.085765636,346656.7875,263928.0133
91.03903404,0.088353519,0.714285714,0,0,0.085360472,346755.2125,263928.0133
91.34800551,0.351843989,0.732919255,0,0,0.064559331,346853.6378,263928.0133
91.76219579,0.661644701,0.726708075,0,0,0.040529335,346952.0631,263928.0133
91.99886148,0.259517321,0.708074534,0,0,0.061797579,347050.4881,263928.0133
91.99730837,0.518686613,0.701863354,0,0,0.05567249,347148.9135,263928.0133
91.54191821,0.058846014,0.695652174,0,0,0.084811804,347247.3388,263928.0133
91.01738185,0,0.689440994,0,0,0.075732729,347345.7638,263928.0133
91,0.076498488,0.689440994,0,0,0.0658127,347444.1891,263928.0133
91.46925804,0.067607442,0.739130435,0,0,0.082287987,347542.6141,263928.0133
92,0.003672265,0.720496894,0,0,0.11514647,347641.0394,263928.0133
92,0.199893997,0.714285714,0,0,0.071573203,347739.4648,263928.0133
92,0.527304241,0.732919255,0,0,0.065022662,347837.8898,263928.0133
92,0.458661436,0.726708075,0,0,0.047040793,347936.3151,263928.0133
92,0.112304041,0.708074534,0,0,0.067011472,348034.7401,263928.0133
92.31520665,0.455510365,0.701863354,0,0,0.068086763,348133.1654,263928.0133
92.87567359,0.317869623,0.695652174,0,0,0.078212535,348231.5908,263928.0133
92.99445208,0.065472752,0.689440994,0,0,0.087005123,348330.0158,263928.0133
92.7095843,0,0.745341615,0,0,0.081504063,348428.4411,263928.0133
92.24055297,0.011886165,0.745341615,0,0,0.057069668,348526.8661,263928.0133
91.51713396,0.124652442,0.745341615,0,0,0.036735379,348625.2914,263928.0133
91,0.098785281,0.745341615,0,0,0.065608441,348723.7167,263928.0133
91,0,0.745341615,0,0,0.11557485,348822.1417,263928.0133
91,0.001166473,0.745341615,0,0,0.095992554,348920.5671,263928.0133
91,0.147745727,0.745341615,0,0,0.072506373,349018.9924,263928.0133
91,0.231327024,0.745341615,0,0,0.0344214,349117.4174,263928.0133
91,0.167735299,0.739130435,0,0,0.025182372,349215.8427,263928.0133
91,0.635260188,0.739130435,0,0,0.0330097,349314.2677,263928.0133
90.99307539,0.279104863,0.720496894,0,0,0.050155104,349412.693,263928.0133
90.45543515,0.343930181,0.720496894,0,0,0.071373412,349511.1184,263928.0133
90.00023981,0.17297593,0.714285714,0,0,0.078002891,349609.5434,263928.0133
90,0.308644144,0.714285714,0,0,0.080288038,349707.9687,263928.0133
90,0.430095287,0.732919255,0,0,0.041416979,349806.3937,263928.0133
90,0.356868776,0.726708075,0,0,0.042226752,349904.819,263928.0133
90.46539371,0.466865989,0.726708075,0,0,0.06110671,350003.2444,263928.0133
91,0.70423816,0.708074534,0,0,0.052580761,350101.6694,263928.0133
90.23929754,0.444641634,0.701863354,0,0,0.065105506,350200.0947,263928.0133
90,0.884435299,0.701863354,0,0,0.048048165,350298.5197,263928.0133
89.39636868,0.804137713,0.695652174,0,0,0.047069914,350396.945,263928.0133
89,0.141883061,0.695652174,0,0,0.070182245,350495.3703,263928.0133
89,0.106360214,0.689440994,0,0,0.026384203,350593.7953,263928.0133
88.95661881,0.170335403,0.689440994,0,0,0.051038955,350692.2207,263928.0133
88.08815919,0.203503451,0.739130435,0,0,0.048217135,350790.6457,263928.0133
88,0.406428618,0.720496894,0,0,0.051599713,350889.071,263928.0133
88,0.212076876,0.714285714,0,0,0.060310159,350987.4963,263928.0133
88,0.548637687,0.745341615,0,0,0.030509827,351085.9213,263928.0133
88,0.25393438,0.732919255,0,0,0.066303219,351184.3467,263928.0133
88,0.570611821,0.726708075,0,0,0.066619164,351282.772,263928.0133
88,0.331763071,0.708074534,0,0,0.05484583,351381.197,263928.0133
88.03117634,3.21921E-05,0.701863354,0,0,0.068516411,351479.6223,263928.0133
88.20826668,0,0.695652174,0,0,0.124453394,351578.0473,263928.0133
89,0,0.689440994,0,0,0.126667759,351676.4726,263928.0133
88.67647811,0.146643189,0.763975155,0,0,0.095913167,351774.898,263928.0133
88.26147157,0.003778227,0.763975155,0,0,0.076392439,351873.323,263928.0133
88,0.160443968,0.763975155,0,0,0.030148,351971.7483,263928.0133
88.24724719,0.075762058,0.763975155,0,0,0.035219515,352070.1733,263928.0133
88.2046768,0.01506834,0.745341615,0,0,0.034981602,352168.5986,263928.0133
88.67765805,0.110274509,0.739130435,0,0,0.033866111,352267.024,263928.0133
89,0.070392061,0.720496894,0,0,0.036614492,352365.449,263928.0133
89,0.255607058,0.714285714,0,0,0.036185227,352463.8743,263928.0133
89,0.270126569,0.695652174,0,0,0.054602958,352562.2993,263928.0133
89,0.385595475,0.732919255,0,0,0.044541996,352660.7246,263928.0133
89,0.582460285,0.726708075,0,0,0.058190256,352759.1499,263928.0133
89,0.412410544,0.714285714,0,0,0.06548316,352857.5749,263928.0133
89,0.005534824,0.708074534,0,0,0.072278007,352956.0003,263928.0133
89,0.23320338,0.701863354,0,0,0.070290143,353054.4256,263928.0133
89.32277716,0.672627038,0.745341615,0,0,0.056145522,353152.8506,263928.0133
89.53370322,0.192106169,0.739130435,0,0,0.048212637,353251.2759,263928.0133
89.55219205,0,0.726708075,0,0,0.036718744,353349.7009,263928.0133
89.00334768,0,0.720496894,0,0,0.077276113,353448.1262,263928.0133
89,0,0.701863354,0,0,0.101131463,353546.5516,263928.0133
89,0,0.695652174,0,0,0.082780412,353644.9766,263928.0133
89,0,0.689440994,0,0,0.056001678,353743.4019,263928.0133
89,0,0.751552795,0,0,0.052194473,353841.8269,263928.0133
89,0,0.751552795,0,0,0.036673549,353940.2522,263928.0133
89,0,0.751552795,0,0,0.036735379,354038.6776,263928.0133
89,0,0.751552795,0,0,0.062001885,354137.1026,263928.0133
89,0,0.751552795,0,0,0.055568163,354235.5279,263928.0133
89,0,0.751552795,0,0,0.036735257,354333.9529,263928.0133
89,0.066624574,0.751552795,0,0.305295649,0.036735379,354432.3782,263928.0133
89,0.009850568,0.751552795,0,1,0.036735379,354530.8035,263928.0133
89,0,0.751552795,0,0.999996667,0.036735257,354629.2285,263928.0133
89,0,0.751552795,0,1,0.036735379,354727.6539,263928.0133
89,0,0.751552795,0,0.999996667,0.060438497,354826.0789,263928.0133
89,0,0.751552795,0,1,0.036735379,354924.5042,263928.0133
88.84067219,0,0.751552795,0.009253806,1,0.036735379,355022.9295,263928.0133
88.03629172,0,0.732919255,0.8340663,0.33464716,0.010948872,355121.3545,263928.0133
87.9569612,0,0.714285714,0.713237623,0,0.011064209,355219.7799,263928.0133
87,0,0.708074534,0.37813874,0,0.049040284,355318.2052,263928.0133
87,0,0.745341615,0.066171149,0,0.060419303,355416.6302,263928.0133
86.99997882,0,0.745341615,0.001337699,0,0.035159459,355515.0555,263928.0133
86.01578273,0,0.739130435,0.088517168,0,0.023707473,355613.4805,263928.0133
86,0,0.726708075,0.751804037,0,0.008679031,355711.9058,263928.0133
84.03155828,0.652595649,0.726708075,0,0.05383827,0,337011.1178,264026.4383
84.89070858,0.999996667,0.720496894,0,0.850949249,0,337109.5431,264026.4383
84.9970446,0.999993333,0.720496894,0,0.999993333,0,337207.9681,264026.4383
84.79341562,0.999996667,0.714285714,0,0.999996667,0,337306.3934,264026.4383
85,0.993250535,0.714285714,0,0.999996667,0,337404.8188,264026.4383
85.15081749,0.881209748,0.708074534,0,0.999993333,0,337503.2438,264026.4383
85.99616342,0.999996667,0.708074534,0,0.999996667,0,337601.6691,264026.4383
86,0.999993333,0.701863354,0,0.871243464,0.000636838,337700.0941,264026.4383
86.8086123,0.987811656,0.701863354,0,0.735852891,0.011751315,337798.5194,264026.4383
87.85641719,0.50416225,0.695652174,0,0,0.032670239,337896.9448,264026.4383
88.5818759,0.327477477,0.695652174,0,0,0.053415456,337995.3698,264026.4383
88,0.104340683,0.695652174,0,0,0.071145515,338093.7951,264026.4383
88,0.3430243,0.695652174,0,0,0.051713563,338192.2201,264026.4383
88,0.256516692,0.739130435,0,0,0.046988267,338290.6454,264026.4383
88,0.274118435,0.732919255,0,0,0.037686692,338389.0707,264026.4383
88,0.144923959,0.751552795,0,0,0.067009374,338487.4957,264026.4383
88,0.003232407,0.745341615,0,0,0.058482025,338585.9211,264026.4383
88,0.105194658,0.726708075,0,0,0.055593151,338684.3464,264026.4383
88,0.145776608,0.720496894,0,0,0.066533978,338782.7714,264026.4383
88,0.003537082,0.714285714,0,0,0.059710758,338881.1967,264026.4383
88.75811918,0.15230352,0.708074534,0,0,0.052176252,338979.6217,264026.4383
89.0038016,0.052108665,0.701863354,0,0,0.05922784,339078.047,264026.4383
89.13766852,0,0.695652174,0,0,0.078718947,339176.4724,264026.4383
89.06827632,0.085494329,0.689440994,0,0,0.074988402,339274.8974,264026.4383
89.24810772,0.174125248,0.689440994,0,0.018934027,0.066445971,339373.3227,264026.4383
89,0.375003705,0.689440994,0,0.328027198,0.059168916,339471.7477,264026.4383
89,0.497881826,0.739130435,0,0.313409043,0.052436544,339570.173,264026.4383
89,0.125253138,0.732919255,0,0,0.070144487,339668.5984,264026.4383
89,0.45097401,0.714285714,0,0.151704415,0.073611077,339767.0234,264026.4383
89,0.104350091,0.708074534,0,0.084771201,0.072189523,339865.4487,264026.4383
89,0.069457538,0.701863354,0,0,0.080748753,339963.8737,264026.4383
89.0759635,0.076055135,0.770186335,0,0,0.080706729,340062.299,264026.4383
89,0.090579097,0.770186335,0,0,0.066752763,340160.7243,264026.4383
89,0.595211061,0.770186335,0,0,0.043076217,340259.1493,264026.4383
89,0.259112745,0.770186335,0,0,0.05055945,340357.5747,264026.4383
89,0.080657269,0.770186335,0,0,0.055228965,340455.9997,264026.4383
89,0.027896443,0.770186335,0,0,0.049342612,340554.425,264026.4383
89,0,0.770186335,0,0,0.099262743,340652.8503,264026.4383
89,0,0.770186335,0,0,0.120357214,340751.2753,264026.4383
89,0,0.770186335,0,0,0.062422719,340849.7007,264026.4383
89,0.006599892,0.770186335,0,0,0.067458488,340948.126,264026.4383
89,0.302299272,0.751552795,0,0,0.034225511,341046.551,264026.4383
89,0.10732034,0.745341615,0,0,0.054218173,341144.9763,264026.4383
89,0.010334524,0.732919255,0,0,0.086237252,341243.4013,264026.4383
89,0.109600274,0.726708075,0,0,0.082644857,341341.8266,264026.4383
89,0.211617536,0.720496894,0,0,0.068223976,341440.252,264026.4383
89,0.186728097,0.689440994,0,0,0.054268739,341538.677,264026.4383
89,0.118138199,0.745341615,0,0,0.049118407,341637.1023,264026.4383
88.54058419,0,0.739130435,0,0,0.061352578,341735.5273,264026.4383
88,0.128882032,0.720496894,0,0,0.044480941,341833.9526,264026.4383
88.03853982,0.319050963,0.714285714,0,0,0.067863558,341932.378,264026.4383
88.68790055,0.088214769,0.708074534,0,0,0.071527156,342030.803,264026.4383
89,0.1395235,0.701863354,0,0,0.080655013,342129.2283,264026.4383
89,0.080037209,0.695652174,0,0,0.077142299,342227.6533,264026.4383
89,0.084763153,0.732919255,0,0,0.074815186,342326.0786,264026.4383
89,0.374880572,0.726708075,0,0,0.039291776,342424.5039,264026.4383
89,0.20087913,0.751552795,0,0,0.054160659,342522.9289,264026.4383
89,0,0.745341615,0,0,0.086104767,342621.3543,264026.4383
89,0.148156405,0.739130435,0,0,0.073770184,342719.7796,264026.4383
89,0.171322492,0.720496894,0,0,0.076664268,342818.2046,264026.4383
89,0.138260081,0.714285714,0,0,0.063418353,342916.6299,264026.4383
89,0.371651683,0.708074534,0,0,0.053499067,343015.0549,264026.4383
89,0.351397162,0.701863354,0,0,0.058422583,343113.4803,264026.4383
89,0.234056529,0.695652174,0,0,0.064218904,343211.9056,264026.4383
