OBJECTID,Elevation_m,Pct_GreenSpace,Pct_Impervious,Pct_Canopy,Distance_from_water_m,POINT_X,POINT_Y
43633,19.95,0,84.26,40,690.26,348231.5908,274459.5097
43634,19.52,31.5,50.88,57.72,28.4,345574.1102,274065.809
43635,10.82,0,52.93,40,8.23,352267.024,276428.0136
43637,25.08,13.25,100,50,247.57,355121.3545,280758.7225
43638,37.22,0,40.22,40,624.91,342621.3543,278396.5175
43639,36.51,0,0,100,585.61,358959.9374,281349.2738
43640,16.57,3.11,22.24,71.1,7.65,348428.4411,280561.8721
43641,55.41,0,48.95,52.74,748.34,340554.425,278888.6439
43643,26.22,0,82.73,30,315.78,343507.1809,272687.8561
43644,14.63,0,100,40,100.1,350298.5197,278101.2422
43645,12.89,0,100,30,461.32,348920.5671,258120.9265
43646,30.52,0,19.56,85.93,530.43,358270.9611,275542.187
43647,17.85,53.62,50.16,64.6,715.02,352956.0003,258711.4778
43648,27.17,0,99.41,40,412.88,346263.0865,279282.3445
43649,38.23,100,0,50,48.63,339865.4487,275640.612
43650,17.56,0,76.83,40,573.56,353251.2759,261073.6824
43651,26,0,100,40,337.87,346066.2362,272491.0057
43652,26,0,93.21,30,113.29,346361.5118,274754.7853
43653,20.48,0,59.78,50,476.84,359058.3627,272589.4311
43654,34.82,0,73.71,50,419.77,340357.5747,273672.108
43655,21.86,99.13,18.81,50,319.68,353644.9766,277805.9666
43656,55.55,0,73.13,50,357.34,338881.1967,276821.7146
43657,50.79,0,64.49,64.04,919.04,344393.0079,278396.5175
43658,48.37,100,0,50,49.15,339274.8974,274853.2107
43659,26,0,42.08,50,474.25,348034.7401,277904.3916
43660,24.03,0,95.01,50,250.55,345672.5355,280463.4468
43661,17.32,0,75.7,53.28,727.99,358369.3861,273179.982
43662,45.36,0,35.98,57.5,1093.9,356400.8822,275148.486
43663,14.3,70.96,2.94,93.39,146.04,350889.071,253790.2177
43664,12.32,23.97,40.94,70.01,68.34,360731.591,272687.8561
43665,35.05,40,73.57,50,444.41,340259.1493,273573.683
43667,21.86,0,66.15,78.33,822.86,357877.2601,273967.3837
43668,56,100,0,50,197.4,338487.4957,275050.061
43669,14.41,66.85,26.03,63.09,672.66,352857.5749,258613.0525
43670,10.9,0,39.73,56.16,778.73,353152.8506,259892.5801
43671,55.35,0,23.16,40,823.53,350691.1649,282823.7623
43672,18.82,0,41.54,70.91,758.84,353349.7009,258711.4778
43673,38.41,0,64.23,30,454.74,341833.9526,273573.683
43674,29.06,0,56.77,50,259.86,337700.0941,273573.683
43675,38,0,54.16,48.14,696.93,342129.2283,279380.7698
43676,23.01,0,75.73,40,156.03,343900.8819,275050.061
43677,59.1,0,50.23,86.06,790.57,355219.7799,276723.2893
43679,18.81,0,49.85,40,682.05,348231.5908,275050.061
43680,14.54,40,87.93,50,437.08,353743.4019,262353.2101
43681,10,100,0,40,357.81,346755.2125,273179.982
43684,38.6,100,0,100,113.22,340357.5747,276132.7379
43685,38.53,0,64.17,40,500.45,354826.0789,278199.6672
43686,24.95,0,13.76,40,665.84,348526.8661,275542.187
43687,15.97,0,76.04,40,354.33,350889.071,273868.9584
43688,21.01,0,0,100,111.95,359058.3627,278396.5175
43689,24.72,0,57.8,40,499.23,350495.3703,273278.4074
43690,20.16,0,31.92,76.33,435.87,352857.5749,257727.2255
43691,22,0,100,40,427.09,347345.7638,274361.0843
43692,5.26,0,94.71,50,9.76,352365.449,272786.2814
43693,17.57,0,91.25,30,345.42,348133.1654,256742.9736
43695,27.53,0,73.25,40,117.88,352857.5749,274065.809
43696,16.52,100,23.37,55.5,35.1,353251.2759,278987.0689
43697,21.57,0,96.37,40,510.64,345278.8345,262057.9344
43698,29.79,0,78.63,50,258.33,336715.8421,274557.935
43700,45.01,0,0,100,137.85,339668.5984,276329.5886
43701,5.62,0,84.55,50,323,356597.7325,259597.3045
43702,32.11,0,89.96,41.14,811.26,357089.8588,281152.4234
43703,20.95,100,11.03,50,289.62,351873.323,257825.6509
43704,23.98,0,88.93,50,269.48,351282.772,273475.2577
43705,55.94,0,77.16,50,685.8,339963.8737,278298.0925
43706,44.32,0,0,49.35,540.03,354333.9529,275050.061
43707,52.04,100,0,50,48.78,338979.6217,275050.061
43709,12.61,0,100,50,22.54,347050.4881,281053.9981
43710,36.07,0,100,40,402.43,353743.4019,274361.0843
43711,25.59,0,87.72,40,157.79,342522.9289,274262.6593
43714,40.73,100,0,50,165.28,339668.5984,274557.935
43716,24.41,0,85.36,50,272.25,346164.6615,280365.0218
43717,35.27,0,83.34,50,198.31,342030.803,277116.9902
43719,21.81,0,47.32,43.17,53.81,344097.7322,273573.683
43720,16.02,0,70.2,40,619.92,351873.323,259105.1785
43721,40.33,0,0,40,1161.25,356302.4572,273376.8324
43722,3.8,0,60.15,50,141.44,360337.8904,256841.3989
43723,25.87,0,54.99,50,276.38,346263.0865,282431.9507
43724,13.65,0,71.71,50,150.77,351479.6223,274656.36
43725,22.2,0,97.51,40,365.12,353940.2522,278002.8169
43726,22.19,0,88.36,50,128.8,359944.1894,278494.9429
43728,36.66,0,56.25,54.28,671.76,340259.1493,272589.4311
43729,36,100,10.21,50,15.73,340554.425,275542.187
43730,33.94,80.25,75.15,40,1011.96,356991.4335,272884.7064
43731,47.25,0,75.44,40,623.55,354530.8035,274754.7853
43733,24.38,0,65.95,40,368.3,347837.8898,278396.5175
43737,28.5,0,73.8,40,382.35,353841.8269,276821.7146
43738,15.77,0,69.32,40,520.03,350889.071,279971.3208
43739,22,0,100,50,36.84,337207.9681,272884.7064
43740,20.93,0,79.07,30,903.22,357778.8351,273376.8324
43741,39.62,0,0,100,122.02,345278.8345,283022.5021
43742,17.29,0,100,50,403.34,353743.4019,261959.5094
43743,22.52,0,59.04,75.91,575.93,348133.1654,276526.4389
43744,12.96,0,99.58,40,802.01,354432.3782,259006.7532
43746,50.79,0,77.2,40,447.71,353940.2522,273278.4074
43747,18.56,0,100,40,254.45,348133.1654,259695.7298
43748,14.83,0,25.95,40,785.88,356302.4572,257333.5249
43749,4.58,0,100,50,89,358664.6617,259400.4542
43750,49.07,0,40.24,50,232.01,338585.9211,272983.1317
43751,43.59,0,86.2,40,515.77,342916.6299,279676.0452
43753,33.06,100,0,99.53,381.72,340160.7243,273770.5334
43754,27.98,0,51.24,75.1,698.91,357778.8351,275148.486
43756,17.87,0,95.02,30,245.22,348231.5908,257727.2255
43757,24.72,0,94.22,50,366.33,348526.8661,277904.3916
43758,35,0,40.14,50,559.13,340652.8503,273278.4074
43759,23.88,0,67.46,52.02,723.31,358270.9611,273967.3837
43760,32.27,0,59.26,50,259.65,340849.7007,277215.4152
43761,18.63,0,75.27,40,359.74,350396.945,279577.6202
43762,31.7,0,58.12,64.93,526.7,357680.4098,277609.1162
43764,55.41,0,54.05,50.4,715.32,354924.5042,275050.061
43765,30.56,0,74.66,40,273.53,353546.5516,275542.187
43766,34.09,0,6.11,82.05,298.64,359845.7644,281742.9744
43767,20,0,98.93,30,262.98,347444.1891,261959.5094
43768,9.1,0,86.14,40,498.87,349707.9687,275542.187
43769,4.65,0,84.89,50,78.47,351873.323,273179.982
43770,11,100,94.06,50,202.73,351381.197,257825.6509
43771,55.29,0,52.87,74.99,311.6,338782.7714,276526.4389
43772,24.32,0,27.83,40,221.83,343999.3069,275246.9113
43773,15.47,0,93.54,30,796,350003.2444,259695.7298
43774,36.77,0,80.72,40,498.1,342227.6533,272786.2814
43775,48.4,0,76.98,40,678.14,344589.8582,279282.3445
43776,29,0,66.33,40,838.02,357089.8588,275640.612
43777,20.53,0,80.55,50,132.17,351676.4726,272983.1317
43778,19.32,100,27.47,50,134.82,353054.4256,277510.6909
43779,21.37,0,40.21,74.26,389.5,348920.5671,273179.982
43780,6.21,100,0,100,14.8,360731.591,272491.0057
43781,54.91,0,55.97,50,317.85,339668.5984,276920.1396
43782,38.41,0,60.62,53.79,470.15,341144.9763,273868.9584
43783,24,0,91.5,50,325.27,351085.9213,273573.683
43785,24.24,0,57.1,40,456.01,350593.7953,273672.108
43786,31.68,0,50.78,79.91,249.34,358763.0871,276624.8639
43787,15.67,84.58,6.7,88.38,49.8,354038.6776,255758.7216
43788,42.47,0,79.21,40,811.08,355022.9295,272491.0057
43790,23.53,0,74.93,64.14,162.92,352857.5749,272589.4311
43792,27,40,58.84,81.02,508.06,358566.2367,279676.0452
43793,26.43,2.05,91.47,40,254.43,346558.3621,279774.4705
43794,42.14,40,65.42,51.95,615.86,355515.0555,279085.4942
43795,33.43,0,99.85,40,477.72,343408.7559,276920.1396
43796,34.26,0,92.63,40,394.39,341538.677,274164.234
43799,12.32,0,9.44,78.9,139.88,350396.945,252805.9657
43800,18,0,0.01,50,361.35,345278.8345,261073.6824
43801,3.91,91.37,0,100,321.89,347050.4881,272687.8561
43802,13.55,0,100,40,206.49,352956.0003,281250.8484
43803,35,0,58.67,48.48,408.72,342916.6299,277215.4152
43804,7.98,0,88.21,50,439.16,357385.1341,259105.1785
43805,12,0,100,40,318.87,351282.772,276034.3129
43806,50.19,0,60.75,40,883.12,344294.5825,278002.8169
43807,29.98,0,82.27,50,249.85,336617.4171,274754.7853
43808,35.18,40,56.39,87.68,986.14,356696.1578,275345.3366
43809,48,0,98.99,40,1098.6,356105.6065,273770.5334
43811,15.33,0,44.58,40,122.34,353152.8506,281053.9981
43812,14,0,73.4,38.94,661.53,349412.693,259302.0288
43813,5.78,0,48.06,50,111.56,351774.898,273278.4074
43814,17,0,100,50,366.6,354235.5279,257038.2492
43815,19.6,0,70.41,40,71.19,345475.6852,273868.9584
43816,41.92,0,88.29,40,457.56,355908.7562,281053.9981
43817,18.45,0,68.51,50,162.12,360436.3154,272884.7064
43818,15,0,95.99,50,123.88,345869.3858,260483.1315
43819,30.29,0,73.67,40,565.5,358566.2367,274459.5097
43820,11,0,91.42,40,292.58,351085.9213,276132.7379
43821,31.85,11.95,59.81,62.14,886.7,357286.7091,280758.7225
43822,52.75,100,0,50,46.69,338979.6217,275148.486
43823,9.99,0,53.49,40,107.77,351479.6223,278101.2422
43824,51.25,0,29.93,50,460.31,339176.4724,273475.2577
43826,53.11,0,43.03,80.75,466.63,353940.2522,272983.1317
43827,24.83,0,66.17,40,426.34,350987.4963,279183.9192
43828,37.91,0,73.55,50,409.59,355416.6302,280168.1712
43829,24.98,0,88.48,40,407.18,347050.4881,278790.2185
43830,46,0,10.04,40,788.24,346164.6615,277805.9666
43831,21.55,0,94.48,50,95.22,359944.1894,278298.0925
43832,2.74,0,100,50,185.79,359944.1894,257235.0996
43833,29,74.69,51.59,86.38,954.67,357581.9848,281349.2738
43834,15,0,100,50,112.32,345869.3858,260384.7061
43836,49.16,0,60.3,63.15,660.55,346066.2362,277116.9902
43838,53.12,0,2.3,44.74,978.82,355711.9058,273573.683
43840,33.28,0,30.66,51.84,524.62,355219.7799,279183.9192
43841,30,99.21,14.31,53.74,937.16,357483.5595,280955.5728
43843,24.29,0,71.31,40,580.33,349609.5434,273672.108
43844,15.43,0,41.13,68.79,70.71,360534.7407,274262.6593
43845,45.1,100,0,50,57.37,339471.7477,274951.6357
43846,48.73,0,0,100,254.75,345672.5355,283219.3524
43847,8,100,3.71,50,10.83,351184.3467,256841.3989
43848,43.77,0,93.73,40,513.79,349904.819,282136.6754
43849,23.08,0,81.13,40,100.87,345574.1102,273672.108
43850,17.74,0,50.63,64.41,818.01,353940.2522,258809.9028
43851,26.92,0,67.81,40,140.66,342030.803,274853.2107
43852,12.96,0,75.47,50,279.57,350200.0947,253888.643
43854,25,0,85.88,40,739.49,348723.7167,274361.0843
43856,2.74,0,100,50,113.71,360042.6147,257530.3752
43857,9.74,100,20.75,50,49.87,353054.4256,279676.0452
43860,27.9,0,67.97,50,627.78,358467.8114,280069.7462
43861,20.49,0,6.68,99.94,79.06,359648.9137,278494.9429
43862,30.48,0,81.22,40,731.36,347444.1891,277018.5649
43863,37.81,0,8.39,87.8,567.11,344393.0079,276329.5886
43864,15.8,0,63.71,40,450.94,350495.3703,274459.5097
43865,18.29,0,85.87,40,226.11,346361.5118,261762.6587
43866,30.82,0,28.19,55.06,639.81,347247.3388,276624.8639
43868,54.98,0,36.82,80.45,920.46,355515.0555,274065.809
43869,3,0,100,50,356.04,359058.3627,257628.8005
43870,32.8,0,100,50,218.28,342522.9289,276723.2893
43871,6,100,0,40,416.17,346952.0631,272983.1317
43872,16.36,100,0,100,207.44,351578.0473,257727.2255
43873,26.86,0,51.19,50,471.76,358172.5358,279183.9192
43874,13.13,100,0,100,90.29,361026.8667,273179.982
43875,15.1,100,84.49,50,105.41,350200.0947,256742.9736
43876,27.46,28.03,43.22,57.63,241.41,359452.0634,275050.061
43877,25.76,40,99.97,40,434.67,347739.4648,278199.6672
43879,31.04,0,75.45,50,450.29,358369.3861,275935.8876
43881,17.93,100,24.38,98.86,137.62,350200.0947,256546.1233
43882,45.91,0,57.97,54.79,1042.91,356105.6065,276723.2893
43884,27,0,64.19,30,271.29,342719.7796,273376.8324
43885,24.2,0,94.43,50,118.67,354826.0789,281349.2738
43886,25.25,0,70.13,40,65.26,347345.7638,279872.8958
43887,20.59,0,94.09,40,302.21,351971.7483,280857.1478
43888,19.7,0,48.58,40,579.8,349314.2677,260876.8321
43889,31.22,0,14.98,50,288.86,359944.1894,281250.8484
43890,46.84,97.85,0,99.9,99.31,339373.3227,276132.7379
43893,46.53,0,80.76,40,411.61,344294.5825,280168.1712
43894,18.63,0,79.01,40,742.3,351971.7483,259498.8792
43895,2.89,0,100,50,567.76,357975.6854,257825.6509
43896,19.15,0,68.74,50,286,344885.1339,260483.1315
43897,20.49,0,81.87,30,988.03,350889.071,260483.1315
43898,12.86,0,98.35,40,773.11,354432.3782,259105.1785
43899,3.12,0,100,50,287.38,358861.5121,258219.3519
43901,26.43,0,98.84,30,321.75,343408.7559,272687.8561
43902,31.71,0,75.3,50.57,314.19,336617.4171,275148.486
43903,24.45,0,75.07,51.28,649.87,349904.819,273868.9584
43904,28,0,66.49,50,130.61,336036.8953,274933.2702
43906,22.39,0,83.54,50,216.94,351381.197,272786.2814
43907,17.7,0,65.46,33.16,250.6,348133.1654,258317.7769
43908,44.45,0,100,40,670.84,346361.5118,277116.9902
43909,32.14,0,60.12,52.28,931.92,356794.5831,275542.187
43910,15.1,0,100,50,109.42,345672.5355,259991.0051
43911,21.01,0,55.21,30,14.06,343900.8819,273672.108
43912,20.6,0,53.11,55.16,715.8,348330.0158,274557.935
43913,25.34,63.98,47.65,50,187.2,358959.9374,277510.6909
43914,23.59,0,98.69,50,241.22,349018.9924,277707.5412
43915,24.33,0,70.19,50,124.08,348723.7167,281644.5494
43916,45.98,0,61.36,73.99,760.61,356105.6065,279183.9192
43918,42.69,0,97.95,40,504.32,356007.1815,280758.7225
43919,18.21,0,100,40,350.5,351578.0473,279380.7698
43921,16.2,0,66.14,40,618.56,356105.6065,256349.2729
43922,33.06,0,91.43,50,241.1,342621.3543,276723.2893
43923,52.83,100,0,50,168.46,338979.6217,275837.4626
43924,33,0,90.14,50,153.32,342227.6533,276723.2893
43925,33.84,0,50.71,40,227.74,346263.0865,275640.612
43926,16.84,100,42.69,50,134.93,353940.2522,279183.9192
43927,32.44,0,51.45,50,316.41,358664.6617,276329.5886
43929,19,0,61.98,40,594.81,353152.8506,261172.1078
43930,21.01,0,0,100,87.59,359156.7877,278396.5175
43931,12.19,100,79.27,40,20.21,349707.9687,278593.3682
43932,25.24,0,65.24,30,182.72,344294.5825,273179.982
43933,46.93,0,66.42,40,450.9,346066.2362,276428.0136
43934,37.34,46.75,31.3,40,1052.44,356597.7325,272786.2814
43935,28.59,0,92.51,50,113.4,336026.8658,274853.2107
43937,43.4,0,30.7,68.84,463.42,337798.5194,274361.0843
43938,29.68,0,74.38,50,294.37,337798.5194,273672.108
43939,50.45,0,83.13,40,956.75,344983.5592,278002.8169
43941,44.85,0,30.08,51.65,633.59,340849.7007,278593.3682
43942,37.51,0,72,40,230.07,353251.2759,273967.3837
43943,8,0,83.22,50,372.01,357680.4098,259105.1785
43945,51.2,100,0,50,384.05,338979.6217,273770.5334
43946,23,0,52.15,50.45,173.59,359944.1894,278691.7932
43947,25.5,0,14.41,55.89,464.87,348133.1654,277904.3916
43948,18.78,0,58.01,50,332,345574.1102,261467.3834
43949,12.99,0,93.96,50,162.66,351479.6223,274164.234
43950,54,0,100,40,1008.6,355810.3312,273770.5334
43951,18.19,100,0,93.35,22.94,352168.5986,254971.32
43952,29.97,0,57.99,40,878.48,356991.4335,275542.187
43953,23.32,40,80.34,40,48.6,352660.7246,273770.5334
43954,16.67,0,58.47,40,432.84,351184.3467,279774.4705
43955,45.93,0,67.98,40,794.79,344393.0079,277313.8406
43957,25.54,0,18.29,56.69,343.09,359747.339,279676.0452
43958,18.87,0,85.08,40,205.44,346853.6378,261861.0841
43959,24,40,95.44,40.35,386.94,347247.3388,275148.486
43960,22.11,0,0.13,84.55,83.97,360633.1657,280660.2971
43961,12.99,0,93.61,50,39.43,348723.7167,280168.1712
43962,22.29,35.49,63.26,50,341.36,359452.0634,274459.5097
43963,9.71,0,99.82,30,257.68,347837.8898,272687.8561
43964,30.96,0,79.07,50,476.25,358369.3861,275739.0373
43965,4,0,100,50,595.13,357581.9848,258120.9265
43966,19.86,0,99.63,50,264.96,344786.7085,260876.8321
43967,41.9,0,100,50,515.72,355908.7562,280365.0218
43968,41.42,0,53.26,40,363.31,344688.2835,280365.0218
43969,32.82,0,83.71,50,223.24,341046.551,277215.4152
43970,21.67,0,76,40,604.44,351971.7483,282136.6754
43971,21.63,0.51,45.24,54.02,270.76,354333.9529,278888.6439
43974,50.76,0,41.48,40,732.03,345278.8345,277313.8406
43975,30,0,13.51,50,296.1,359944.1894,280561.8721
43977,47.91,0,62.98,40,1047.87,356204.0318,276034.3129
43978,45.64,0,70.58,30,873.32,356499.3075,277805.9666
43979,19.04,0,97.26,30,264.95,347050.4881,262057.9344
43980,23.66,0,92.5,30,533.91,348822.1417,273672.108
43981,33.52,0,51.98,50,355.42,336729.4461,275525.668
43982,33,41.53,52.03,40,866.19,356696.1578,276624.8639
43983,11.32,0,37.38,40,156.19,351774.898,276723.2893
43984,5.23,0,100,50,29.24,352070.1733,273376.8324
43985,43.63,0,16.64,76.04,504.93,337601.6691,274459.5097
43986,27.53,0,59.32,57.33,728.16,357680.4098,275148.486
43987,22.57,0,85.16,30,361.81,350889.071,272589.4311
43988,41.18,0,49.51,40,228.7,353251.2759,273868.9584
43989,41.37,0,38.97,50.19,709.96,356696.1578,280758.7225
43990,10,0,100,40,241.19,350889.071,276329.5886
43991,53.76,0,80.56,50,496.44,337503.2438,275148.486
43994,6.39,0,32.38,50,403.3,358074.1108,258514.6272
43995,25.97,0,97.27,40,218,345081.9842,273278.4074
43996,25.55,0,100,41.5,526.14,348034.7401,277707.5412
43997,24.71,0,65.32,40,438.71,350396.945,280266.5965
43998,5.83,100,0,100,184.56,360141.0397,273672.108
43999,11.96,0,84.12,40,692.21,353448.1262,259991.0051
44000,49.52,100,0,50,85.75,339274.8974,275935.8876
44001,13.23,9.03,80.32,40,196.31,353251.2759,276526.4389
44002,22.47,0,89.91,30,876.72,357778.8351,272884.7064
44003,40.83,0,65.41,58.37,514.49,341637.1023,278298.0925
44004,43.16,100,0,96.71,82.55,339767.0234,276132.7379
44005,26.34,0,81.45,40.36,679.47,358074.1108,274557.935
44006,10.59,0,91.76,50,183.56,351381.197,274361.0843
44007,18.69,0,40,40,50.06,347247.3388,261270.5328
44008,48.65,0,85.26,30,906.45,356302.4572,278199.6672
44010,35,0,58.77,43.17,387.14,342621.3543,277412.2656
44012,28.34,0,27.26,50,91.2,342227.6533,276428.0136
44013,11,0,94.57,40,310.2,351873.323,279183.9192
44014,30.89,0,44.59,47.68,413.43,353940.2522,276920.1396
44015,59.59,0,60.96,93.24,927.12,355613.4805,274951.6357
44016,28.29,0,28.87,90.77,70.47,338093.7951,272786.2814
44017,29.99,0,75.01,40,887.74,357385.1341,281447.6988
44019,35.84,100,8.38,50,149.25,340751.2753,274853.2107
44020,29.66,0,87.17,40,553.44,347148.9135,278199.6672
44021,21.57,0,85.53,40,319.5,353644.9766,277018.5649
44022,8.79,0.43,0,86.36,73.78,349215.8427,279085.4942
44023,13.23,100,0,100,9.25,351479.6223,255857.1469
44024,18.39,100,23.67,85.42,13.01,352463.8743,252904.391
44025,21.16,40,87.32,68.52,373.4,348625.2914,260483.1315
44026,27.94,0,46.31,85.23,679.81,357975.6854,274754.7853
44027,31.93,0,54.48,40,742.8,347247.3388,277313.8406
44028,51.3,0,81.36,40,599.78,350298.5197,281841.3998
44029,13.99,0,99.33,50,65.24,346853.6378,257038.2492
44030,24.75,0,13.59,78.81,373.24,359648.9137,279577.6202
44031,2.52,0,100,50,48.39,358664.6617,259597.3045
44032,39.12,0,86.75,40,439.67,344688.2835,275935.8876
44033,31.51,0,66.7,71.12,462.36,358172.5358,276231.1633
44034,46.58,0,93.26,40,692.53,346164.6615,277215.4152
44036,14,0,100,30,732.1,354038.6776,259400.4542
44038,25.79,0,94.28,44.23,207.02,343408.7559,273081.557
44039,10.27,0,81.36,40,292.65,351774.898,278691.7932
44040,45.76,0,67.61,40,808.7,355121.3545,273179.982
44041,48.43,0,56.67,40,823.26,344196.1575,277805.9666
44042,11.25,77.08,25.93,50,288.56,349806.3937,276231.1633
44043,18.89,0,98.25,30,126.22,347444.1891,257038.2492
44044,19.32,0,100,40,313.61,348330.0158,259695.7298
44045,12.97,0,88.67,50,343.81,354530.8035,260581.5565
44046,42.59,0,0.02,99.87,302.93,345869.3858,283120.9274
44047,42.46,40,83.41,71.52,409.58,353841.8269,273967.3837
44048,17.12,10.4,93.63,40,93.96,352857.5749,275246.9113
44049,16.24,0,91.77,49.35,375.4,352070.1733,281250.8484
44050,57,0,79.8,50,341.75,338585.9211,276428.0136
44051,36.62,0,86.08,40,428,345180.4095,279971.3208
44052,37.31,0,92.83,50,378.02,341144.9763,277805.9666
44054,24.02,0,61.56,71.39,880.87,357385.1341,274459.5097
44055,19.76,0,76.88,78.42,512.03,358959.9374,272687.8561
44057,9,0,98.92,50,81.19,352857.5749,276723.2893
44058,42.49,0,81.2,40,581.27,341637.1023,273179.982
44059,43.9,0,0,100,456.13,337306.3934,274853.2107
44061,26.9,0,68.17,30,198.76,342621.3543,273967.3837
44062,23.97,0,99.78,40,426.31,350495.3703,272884.7064
44063,27.39,0,85.44,40,570.02,347345.7638,276231.1633
44065,32.44,0,70.54,50,636.7,357581.9848,279282.3445
44066,18.92,0,85.46,40,287.26,352857.5749,257235.0996
44067,14.08,100,0,100,2.24,350987.4963,252904.391
44068,38.95,0,59.46,40,721.63,356794.5831,281152.4234
44069,18.9,100,9.86,50,102.97,347641.0394,260089.4305
44070,23.43,0,78.79,68.87,80.12,352660.7246,273179.982
44071,9.99,100,33.3,83.9,38.1,350790.6457,257333.5249
44072,39.55,0,65.1,40,441.96,343113.4803,279872.8958
44073,19.27,0,91.3,30,615.46,349117.4174,261959.5094
44074,21.9,0,63.89,50,90.91,347050.4881,258908.3282
44075,12.7,0,83.08,40,568.02,351085.9213,259105.1785
44076,15.98,0,88.18,50,220.87,354333.9529,261861.0841
44077,12.31,52.12,0,100,174.14,360141.0397,273770.5334
44078,55.67,0,34.5,50,466.49,338290.6454,276723.2893
44079,26,0,55.37,55.25,364.44,345869.3858,272786.2814
44080,23.85,0,0.07,50,229.3,360141.0397,279380.7698
44081,37.6,100,0,50,36.7,340259.1493,275050.061
44083,13.26,4.43,69.86,50,42.48,352759.1499,277313.8406
44085,31.83,0,56.57,56.49,527.18,350298.5197,280857.1478
44086,30.38,0,96.23,40,757.07,347345.7638,277116.9902
44089,16.9,0,88.83,40,134.2,350396.945,278199.6672
44090,22.82,40,82.68,50,301.98,349511.1184,280561.8721
44091,16.77,0,99.85,40,352.28,352070.1733,281152.4234
44092,22.51,0,98.98,30,890.28,357778.8351,273081.557
