OBJECTID,Temperature,Pct_Canopy_1,Built_Environment_Index,Mean_Elevation,X_Coor,Y_Coor
31858,90,0,0.5806594,0.619,296069.1222,4633496.192
49701,88,0.064,0.459818,0.865,296069.404,4635567.305
23788,88,0.05,0.3866657,0.571,296069.4261,4632475.63
40883,84,0,0,0.667,296069.697,4634546.744
16643,89,0.076,0.5510709,0.627,296069.7353,4631455.069
32090,89,0.362,0.4989593,0.627,296069.9954,4633526.182
49942,88,0.03,0.4491089,0.849,296070.2775,4635597.296
24019,88,0.076,0.3681816,0.579,296070.2991,4632505.621
41159,84,0.146,0,0.675,296070.5704,4634576.735
16849,89,0,0.7371531,0.611,296070.6082,4631485.059
32324,89,0.174,0.6070512,0.627,296070.8687,4633556.173
50182,87,0.315,0.4985806,0.849,296071.1511,4635627.287
24250,88,0,0.5157225,0.579,296071.1722,4632535.612
41435,84,0.067,0,0.675,296071.4438,4634606.726
17054,89,0.042,0.629104,0.611,296071.4811,4631515.05
32559,89,0.076,0.4416039,0.627,296071.7419,4633586.164
50421,87,0.181,0.4842554,0.849,296072.0246,4635657.278
24483,87,0.072,0.3700148,0.579,296072.0453,4632565.603
41710,84,0.057,0,0.69,296072.3172,4634636.716
17260,89,0.076,0.5404515,0.611,296072.354,4631545.041
32796,89,0.015,0.5636755,0.627,296072.6151,4633616.155
50659,87,0.186,0.3617652,0.841,296072.8982,4635687.269
24716,87,0.938,0,0.548,296072.9184,4632595.593
41984,84,0.019,0,0.69,296073.1906,4634666.707
17466,89,0.015,0.5724348,0.611,296073.227,4631575.032
33034,89,0.243,0.4261918,0.643,296073.4884,4633646.146
50896,87,0.216,0.4177393,0.833,296073.7717,4635717.26
24950,87,1,0,0.508,296073.7915,4632625.584
42257,84,0.842,0,0.69,296074.064,4634696.698
17671,89,0.036,0.6812653,0.611,296074.0999,4631605.023
33273,89,0.245,0.3823363,0.643,296074.3616,4633676.137
25186,87,0.322,0,0.484,296074.6646,4632655.575
51131,87,0.593,0.3614122,0.833,296074.8477,4635747.033
42528,84,0.597,0,0.69,296074.9374,4634726.689
17877,89,0.076,0.5278206,0.611,296074.9728,4631635.014
33513,88,0.043,0.3685236,0.651,296075.2349,4633706.127
25422,87,0,0,0.484,296075.5377,4632685.566
42798,84,0.155,0,0.683,296075.8109,4634756.68
18083,89,0.001,0.676739,0.611,296075.8458,4631665.004
33754,88,0.457,0.2897745,0.667,296076.1081,4633736.118
25658,87,0.012,0,0.484,296076.4108,4632715.557
14443,88,0,0.2317767,0.738,296076.4904,4631139.582
43067,84,0.216,0,0.683,296076.6843,4634786.671
18283,89,0.04,0.6439564,0.611,296076.7187,4631694.995
33996,88,0.028,0.4697183,0.667,296076.9814,4633766.109
25895,87,0.158,0,0.484,296077.2839,4632745.548
43335,84,0.005,0,0.683,296077.5577,4634816.661
18483,89,0.036,0.3905363,0.611,296077.5917,4631724.986
34240,88,0.147,0.4602939,0.667,296077.8547,4633796.1
43602,84,0.315,0,0.675,296078.4311,4634846.652
18683,89,0,0.5052229,0.611,296078.4646,4631754.977
34485,88,0.029,0.4508295,0.675,296078.728,4633826.091
43868,84,0.1,0,0.683,296079.3046,4634876.643
18883,89,0.044,0.494529,0.611,296079.3376,4631784.968
34731,88,0.058,0.483561,0.675,296079.6012,4633856.082
26614,87,0.004,0,0.476,296079.9032,4632835.52
44132,84,0,0,0.69,296080.178,4634906.634
19084,89,0.032,0.5582868,0.611,296080.2105,4631814.959
34977,88,0.197,0.5681731,0.675,296080.4745,4633886.072
26856,87,0.013,0,0.476,296080.7763,4632865.511
44395,84,0,0,0.698,296081.0514,4634936.625
19285,89,0.041,0.6210388,0.611,296081.0835,4631844.949
35224,87,0.065,0.5397144,0.675,296081.3478,4633916.063
27098,87,0.383,0.1633367,0.484,296081.6495,4632895.502
44658,84,0.465,0,0.706,296081.9249,4634966.615
19486,89,0.021,0.6417551,0.611,296081.9565,4631874.94
51365,87,0.297,0.2071329,0.857,296082.1575,4635769.36
35474,87,0.034,0.5348942,0.675,296082.2211,4633946.054
27341,87,0,0.3376209,0.5,296082.5226,4632925.493
44920,85,0.7,0,0.714,296082.7983,4634996.606
19688,89,0.076,0.6404145,0.611,296082.8295,4631904.931
35731,87,0.127,0.4334901,0.69,296083.0944,4633976.045
27585,87,0.064,0.0801357,0.5,296083.3958,4632955.483
45181,85,0.044,0,0.722,296083.6718,4635026.597
19891,89,0.029,0.4737002,0.611,296083.7024,4631934.922
35990,87,0.059,0.5383373,0.69,296083.9677,4634006.036
27830,88,0.076,0,0.5,296084.2689,4632985.474
45441,85,0.236,0,0.738,296084.5453,4635056.588
20095,89,0.036,0.6398965,0.611,296084.5754,4631964.913
36251,87,0.145,0.3633913,0.675,296084.841,4634036.027
28076,88,0.685,0.1695414,0.516,296085.142,4633015.465
45700,86,0.056,0.1672778,0.746,296085.4187,4635086.579
20299,89,0.048,0.3084595,0.611,296085.4484,4631994.904
36514,87,0.048,0.5121399,0.675,296085.7143,4634066.017
28322,88,0.05,0.8181972,0.516,296086.0152,4633045.456
45958,86,0.02,0.0245224,0.746,296086.2922,4635116.57
20505,89,0.002,0.5279322,0.611,296086.3214,4632024.895
36781,87,0.026,0.3402925,0.675,296086.5876,4634096.008
28570,89,0.021,0.2150246,0.548,296086.8884,4633075.447
46215,86,1,0,0.77,296087.1657,4635146.56
20711,89,0.019,0.5873776,0.603,296087.1944,4632054.885
37050,87,0,0.5585785,0.675,296087.4609,4634125.999
28818,89,0.001,0.3046635,0.563,296087.7615,4633105.438
46470,86,1,0,0.794,296088.0391,4635176.551
20917,88,0.154,0.4943975,0.603,296088.0674,4632084.876
37320,87,0.071,0.5152226,0.675,296088.3343,4634155.99
29067,89,0.017,0.6265804,0.563,296088.6347,4633135.428
46724,86,0.261,0.5480097,0.802,296088.9126,4635206.542
21124,88,0,0.6249017,0.603,296088.9404,4632114.867
37592,87,0.199,0.494646,0.683,296089.2076,4634185.981
29318,89,0.092,0.4515299,0.571,296089.5079,4633165.419
46978,86,0.076,0.3382555,0.802,296089.7861,4635236.533
21331,89,0.399,0.3386017,0.611,296089.8134,4632144.858
37866,86,0.349,0.4218381,0.675,296090.0809,4634215.971
29564,89,0.045,0.4916579,0.579,296090.381,4633195.41
47231,86,0.139,0.3734906,0.794,296090.6596,4635266.524
21541,89,0.066,0.5744896,0.611,296090.6865,4632174.849
14627,88,0.076,0.3745816,0.722,296090.6895,4631155.067
38141,86,0.526,0.4755578,0.659,296090.9542,4634245.962
29799,90,0.03,0.4734292,0.595,296091.2542,4633225.401
47483,86,0.013,0.9212357,0.786,296091.5331,4635296.515
21755,89,0.111,0.4245931,0.611,296091.5595,4632204.84
38416,86,0.878,0.1420835,0.659,296091.8276,4634275.953
14814,89,0.013,0.5682682,0.722,296091.8701,4631184.278
30025,90,0.109,0.5204838,0.595,296092.1274,4633255.392
47734,86,0.314,0.3724496,0.802,296092.4066,4635326.505
21972,89,0.06,0.5786872,0.611,296092.4325,4632234.83
38691,85,0.879,0,0.659,296092.7009,4634305.944
15006,89,0.254,0.3031111,0.706,296092.743,4631214.269
30252,93,0.279,0.4622217,0.603,296093.0006,4633285.383
47984,86,1,0,0.817,296093.2801,4635356.496
22192,89,0.076,0.5941197,0.595,296093.3056,4632264.821
38966,85,0.995,0,0.659,296093.5743,4634335.935
15206,89,0,0.6602542,0.698,296093.6158,4631244.26
30479,94,0.321,0.4233386,0.595,296093.8738,4633315.373
48233,87,1,0.0608681,0.81,296094.1536,4635386.487
22417,89,0.131,0.2976757,0.595,296094.1786,4632294.812
39241,85,0.051,0,0.651,296094.4476,4634365.926
15411,89,0.266,0.353257,0.69,296094.4887,4631274.251
30707,94,0.076,0.5615512,0.595,296094.747,4633345.364
48481,86,1,0.0074443,0.81,296095.0271,4635416.478
22644,89,0.021,0.1980363,0.579,296095.0516,4632324.803
39515,84,0.076,0,0.651,296095.321,4634395.916
15619,89,0,0.5607879,0.675,296095.3616,4631304.241
30936,92,0,0.5444348,0.603,296095.6202,4633375.355
48728,86,0.902,0,0.817,296095.9007,4635446.469
22872,89,0,0.5917916,0.579,296095.9247,4632354.794
39788,84,0.866,0,0.651,296096.1944,4634425.907
15824,89,0.001,0.4849501,0.667,296096.2345,4631334.232
31166,92,0.007,0.4328027,0.595,296096.4934,4633405.346
48973,87,0.143,0.3703733,0.833,296096.7742,4635476.459
23101,89,0.004,0.5904736,0.571,296096.7977,4632384.785
40061,84,0.974,0,0.651,296097.0677,4634455.898
16029,89,0.001,0.5269231,0.659,296097.1074,4631364.223
31397,90,0.06,0.5034281,0.595,296097.3666,4633435.337
49217,88,0.155,0.2064628,0.841,296097.6477,4635506.45
23330,89,0.001,0.4128031,0.571,296097.6708,4632414.775
40334,84,1,0,0.659,296097.9411,4634485.889
16234,89,0,0.5868673,0.651,296097.9803,4631394.214
31627,90,0.014,0.5766472,0.611,296098.2398,4633465.328
49460,88,1,0.0374429,0.849,296098.5213,4635536.441
23559,88,0.072,0.4326274,0.571,296098.5438,4632444.766
40608,84,0.005,0,0.659,296098.8145,4634515.88
16439,89,0,0.4503661,0.643,296098.8532,4631424.205
31859,90,0,0.5644621,0.611,296099.113,4633495.318
49702,88,0.023,0.4398077,0.849,296099.3948,4635566.432
23789,88,0.076,0.4525546,0.563,296099.4169,4632474.757
40884,84,0.51,0,0.667,296099.6879,4634545.871
16644,89,0.076,0.4394364,0.643,296099.7261,4631454.196
32091,89,0.158,0.3884187,0.619,296099.9863,4633525.309
49943,88,0.127,0.3144439,0.849,296100.2683,4635596.423
24020,88,0,0.5493498,0.579,296100.29,4632504.748
41160,84,0.133,0,0.683,296100.5613,4634575.861
16850,89,0,0.5598502,0.635,296100.599,4631484.187
32325,89,0.076,0.5069877,0.627,296100.8595,4633555.3
50183,88,0.013,0.5320253,0.849,296101.1419,4635626.414
24251,88,0,0.3862278,0.579,296101.1631,4632534.739
41436,84,0,0,0.683,296101.4346,4634605.852
17055,89,0.008,0.4955815,0.627,296101.4719,4631514.177
32560,89,0.058,0.4775258,0.627,296101.7327,4633585.291
50422,88,0.204,0.4107084,0.849,296102.0154,4635656.404
24484,87,0.227,0.5838031,0.579,296102.0361,4632564.73
41711,84,0,0,0.69,296102.308,4634635.843
17261,89,0.062,0.4278115,0.627,296102.3449,4631544.168
32797,89,0.045,0.513494,0.627,296102.606,4633615.282
50660,88,0.054,0.4112716,0.841,296102.889,4635686.395
24717,87,1,0.004379,0.532,296102.9092,4632594.72
41985,84,0,0,0.69,296103.1814,4634665.834
17467,89,0.034,0.6667919,0.619,296103.2178,4631574.159
33035,89,0.048,0.475336,0.635,296103.4792,4633645.273
50897,87,0.022,0.5361909,0.833,296103.7626,4635716.386
24951,87,0.924,0,0.484,296103.7823,4632624.711
42258,84,0.343,0,0.683,296104.0548,4634695.825
17672,89,0.034,0.5815578,0.611,296104.0907,4631604.15
33274,89,0.011,0.473857,0.643,296104.3525,4633675.263
51132,87,0,0.483589,0.833,296104.6361,4635746.377
25187,87,0.289,0,0.484,296104.6554,4632654.702
42529,84,0.805,0,0.69,296104.9283,4634725.815
17878,89,0.05,0.5559804,0.611,296104.9637,4631634.141
33514,89,0.004,0.5295885,0.643,296105.2257,4633705.254
25423,87,0,0,0.484,296105.5285,4632684.693
42799,84,0.945,0,0.69,296105.8017,4634755.806
18084,89,0.035,0.664876,0.611,296105.8366,4631664.132
51366,87,0.161,0.370258,0.841,296105.9956,4635775.84
33755,89,0.001,0.4968431,0.659,296106.099,4633735.245
25659,87,0,0,0.484,296106.4016,4632714.684
43068,84,0.619,0,0.69,296106.6751,4634785.797
18284,89,0.048,0.4481123,0.611,296106.7095,4631694.122
33997,88,0,0.4624822,0.659,296106.9722,4633765.236
25896,87,0.001,0,0.484,296107.2747,4632744.674
43336,84,0.031,0,0.675,296107.5485,4634815.788
18484,89,0.066,0.4886224,0.611,296107.5825,4631724.113
34241,88,0.104,0.4991016,0.659,296107.8455,4633795.227
26135,87,0.238,0,0.484,296108.1478,4632774.665
43603,84,0.668,0,0.675,296108.4219,4634845.779
18684,89,0.076,0.4013438,0.611,296108.4554,4631754.104
34486,88,0.147,0.4958311,0.667,296108.7188,4633825.217
43869,84,0.037,0,0.69,296109.2954,4634875.77
18884,89,0,0.6124262,0.611,296109.3284,4631784.095
34732,88,0.033,0.4808536,0.659,296109.5921,4633855.208
44133,84,0.53,0,0.698,296110.1688,4634905.76
19085,89,0,0.5619506,0.611,296110.2014,4631814.086
34978,88,0.012,0.3985016,0.667,296110.4653,4633885.199
44396,85,0.012,0,0.706,296111.0423,4634935.751
19286,89,0.076,0.6155346,0.611,296111.0743,4631844.077
35225,88,0.03,0.4930438,0.667,296111.3386,4633915.19
27099,87,0.001,0.2710601,0.484,296111.6403,4632894.629
44659,85,0.017,0,0.706,296111.9157,4634965.742
19487,89,0.071,0.3307192,0.611,296111.9473,4631874.067
35475,87,0.066,0.5065298,0.675,296112.2119,4633945.181
27342,88,0,0.2434724,0.5,296112.5134,4632924.619
44921,85,0.336,0,0.714,296112.7892,4634995.733
19689,89,0.159,0.4165438,0.611,296112.8203,4631904.058
35732,87,0.249,0.4036144,0.675,296113.0852,4633975.172
27586,88,0.013,0.0849526,0.5,296113.3866,4632954.61
45182,85,0.025,0,0.722,296113.6626,4635025.724
19892,89,0.063,0.476782,0.611,296113.6933,4631934.049
35991,87,0.017,0.5334776,0.675,296113.9585,4634005.162
51599,87,0.139,0.3271113,0.849,296114.1016,4635797.524
27831,88,0.065,0,0.5,296114.2597,4632984.601
45442,86,0.651,0,0.722,296114.5361,4635055.714
20096,89,0.076,0.5812862,0.611,296114.5663,4631964.04
36252,87,0.005,0.4138561,0.675,296114.8318,4634035.153
28077,88,0.747,0.0713777,0.516,296115.1329,4633014.592
45701,86,0.908,0.1296184,0.722,296115.4095,4635085.705
20300,89,0.022,0.664539,0.603,296115.4393,4631994.031
36515,87,0.001,0.5649807,0.675,296115.7051,4634065.144
28323,88,0.064,0.4753515,0.516,296116.006,4633044.583
45959,86,0.943,0.0691882,0.738,296116.283,4635115.696
20506,89,0.074,0.4632983,0.603,296116.3122,4632024.022
36782,87,0,0.5580758,0.675,296116.5784,4634095.135
28571,89,0.94,0.1001978,0.548,296116.8792,4633074.574
46216,86,0,0,0.746,296117.1565,4635145.687
20712,89,0.061,0.6127827,0.611,296117.1852,4632054.012
37051,87,0.15,0.5095229,0.675,296117.4518,4634125.126
28819,89,0.575,0.1085992,0.563,296117.7523,4633104.564
46471,86,0.547,0,0.77,296118.03,4635175.678
20918,89,0.071,0.4926432,0.611,296118.0583,4632084.003
37321,87,0,0.5342684,0.675,296118.3251,4634155.117
29068,89,0,0.5176746,0.571,296118.6255,4633134.555
46725,86,0.769,0.1290464,0.786,296118.9034,4635205.669
21125,89,0,0.5582805,0.611,296118.9313,4632113.994
37593,87,0.034,0.4829143,0.683,296119.1984,4634185.107
29319,89,0.312,0.5841553,0.571,296119.4987,4633164.546
46979,86,0.671,0.1107887,0.794,296119.7769,4635235.659
21332,89,0.03,0.3242852,0.611,296119.8043,4632143.985
37867,87,0.076,0.5021475,0.683,296120.0717,4634215.098
29565,89,0.078,0.4355869,0.587,296120.3719,4633194.537
47232,86,0.722,0.126991,0.794,296120.6504,4635265.65
14628,88,0.071,0.2824342,0.738,296120.675,4631156.107
21542,89,0.417,0.4634025,0.611,296120.6773,4632173.976
38142,86,0.343,0.4851948,0.675,296120.9451,4634245.089
29800,90,0.006,0.385505,0.595,296121.245,4633224.528
47484,86,0.332,0.2568832,0.778,296121.5239,4635295.641
21756,89,0.159,0.6151051,0.611,296121.5503,4632203.966
38417,86,0.062,0.4219336,0.667,296121.8184,4634275.08
14815,88,0.008,0.5665646,0.738,296121.8609,4631183.405
30026,90,0.505,0.3219565,0.595,296122.1182,4633254.519
47735,86,0.778,0.0013137,0.786,296122.3974,4635325.632
21973,89,0.162,0.3545072,0.611,296122.4233,4632233.957
38692,86,0.049,0.4024901,0.659,296122.6918,4634305.071
15007,89,0.111,0.562967,0.722,296122.7338,4631213.396
30253,93,0.251,0.5904599,0.595,296122.9914,4633284.509
47985,87,1,0,0.778,296123.2709,4635355.623
22193,89,0,0.6336097,0.603,296123.2964,4632263.948
38967,85,0.111,0.2941011,0.659,296123.5651,4634335.061
15207,90,0.011,0.6659334,0.722,296123.6067,4631243.387
30480,94,0.009,0.6054904,0.595,296123.8646,4633314.5
48234,87,1,0,0.786,296124.1444,4635385.613
22418,89,0.184,0.2996975,0.595,296124.1694,4632293.939
39242,85,0.943,0.1204225,0.659,296124.4385,4634365.052
15412,90,0.172,0.3214225,0.706,296124.4796,4631273.378
30708,93,0.156,0.5423589,0.595,296124.7378,4633344.491
48482,87,1,0,0.786,296125.018,4635415.604
22645,89,0.032,0.7833285,0.579,296125.0425,4632323.93
39516,85,0.965,0.0061306,0.651,296125.3118,4634395.043
15620,90,0,0.5226031,0.69,296125.3524,4631303.369
30937,92,0.736,0.3257776,0.595,296125.611,4633374.482
48729,87,1,0,0.794,296125.8915,4635445.595
22873,89,0,0.6173069,0.579,296125.9155,4632353.921
39789,84,0.953,0,0.651,296126.1852,4634425.034
15825,89,0.075,0.4322593,0.69,296126.2253,4631333.359
31167,92,0.179,0.4745924,0.595,296126.4842,4633404.473
48974,88,1,0,0.817,296126.765,4635475.586
23102,89,0.032,0.3668073,0.563,296126.7886,4632383.911
40062,84,0.66,0,0.651,296127.0586,4634455.025
16030,89,0.028,0.4095157,0.675,296127.0982,4631363.35
31398,90,0,0.3882701,0.603,296127.3574,4633434.463
49218,88,1,0,0.825,296127.6385,4635505.577
23331,88,0.04,0.4753726,0.563,296127.6616,4632413.902
40335,84,0.291,0,0.651,296127.9319,4634485.016
16235,89,0.048,0.5927836,0.667,296127.9711,4631393.341
31628,90,0.02,0.5363112,0.611,296128.2306,4633464.454
49461,88,1,0,0.833,296128.5121,4635535.568
23560,88,0.383,0.5821435,0.556,296128.5347,4632443.893
40609,84,0.066,0.0249603,0.667,296128.8053,4634515.006
16440,89,0.131,0.3793137,0.659,296128.844,4631423.332
31860,89,0.15,0.3186675,0.619,296129.1039,4633494.445
49703,88,0.004,0.3623116,0.849,296129.3856,4635565.558
23790,88,0,0.4355852,0.563,296129.4077,4632473.884
40885,84,0.631,0.021895,0.675,296129.6787,4634544.997
16645,89,0.098,0.5884202,0.659,296129.7169,4631453.323
32092,89,0.026,0.4320745,0.619,296129.9771,4633524.436
49944,88,0.078,0.3270024,0.841,296130.2592,4635595.549
24021,88,0,0.5980504,0.563,296130.2808,4632503.875
41161,84,0.418,0.0013137,0.675,296130.5521,4634574.988
16851,89,0.076,0.4101169,0.643,296130.5899,4631483.314
32326,89,0.024,0.5366065,0.627,296130.8503,4633554.427
50184,88,0.57,0.4136506,0.849,296131.1327,4635625.54
24252,88,0,0.5805544,0.571,296131.1539,4632533.866
41437,84,0.517,0.0998412,0.675,296131.4255,4634604.979
17056,89,0.007,0.3793887,0.643,296131.4628,4631513.304
32561,90,0.337,0.2956481,0.627,296131.7236,4633584.418
50423,88,0.033,0.5206474,0.857,296132.0063,4635655.531
24485,87,0.158,0.3168823,0.579,296132.027,4632563.856
41712,84,0.418,0.0083201,0.675,296132.2989,4634634.97
17262,89,0.082,0.4045032,0.635,296132.3357,4631543.295
32798,90,0.257,0.4230528,0.627,296132.5968,4633614.408
50661,88,0.269,0.467284,0.849,296132.8798,4635685.522
24718,87,0.957,0,0.532,296132.9,4632593.847
41986,85,0.087,0,0.675,296133.1723,4634664.96
17468,89,0.025,0.3760531,0.635,296133.2086,4631573.286
33036,89,0.02,0.3966707,0.635,296133.47,4633644.399
50898,88,0.076,0.3182401,0.833,296133.7534,4635715.512
24952,87,0.752,0,0.484,296133.7731,4632623.838
42259,84,0.127,0,0.675,296134.0457,4634694.951
17673,89,0.061,0.5778754,0.627,296134.0816,4631603.277
33275,89,0.872,0.2398707,0.635,296134.3433,4633674.39
51133,87,0.113,0.4439734,0.833,296134.6269,4635745.503
25188,87,0.07,0,0.484,296134.6462,4632653.829
42530,84,0.01,0,0.69,296134.9191,4634724.942
17879,89,0.024,0.4859593,0.619,296134.9545,4631633.268
33515,89,0.257,0.5342294,0.643,296135.2165,4633704.381
51367,87,0.509,0.4461039,0.833,296135.5005,4635775.494
25424,87,0,0,0.484,296135.5193,4632683.82
42800,84,0.189,0.0389731,0.69,296135.7925,4634754.933
18085,89,0.052,0.5893697,0.611,296135.8274,4631663.259
33756,89,0.071,0.5438076,0.643,296136.0898,4633734.372
25660,87,0,0,0.484,296136.3924,4632713.811
43069,84,0.663,0.04379,0.69,296136.6659,4634784.924
18285,89,0.043,0.6015762,0.611,296136.7004,4631693.249
33998,89,0.039,0.5441545,0.651,296136.9631,4633764.363
51600,87,0.071,0.2769164,0.841,296137.2017,4635804.576
25897,87,0,0,0.484,296137.2655,4632743.801
43337,84,0.869,0,0.675,296137.5393,4634814.915
18485,89,0.065,0.6175062,0.611,296137.5733,4631723.24
34242,88,0.117,0.4248312,0.659,296137.8363,4633794.353
26136,87,0,0,0.484,296138.1386,4632773.792
18685,89,0.138,0.5011156,0.611,296138.4463,4631753.231
34487,88,0.183,0.342049,0.659,296138.7096,4633824.344
26376,87,0,0,0.484,296139.0118,4632803.783
18885,89,0.147,0.6542113,0.603,296139.3192,4631783.222
34733,88,0,0.5217342,0.659,296139.5829,4633854.335
26616,87,0.011,0,0.476,296139.8849,4632833.774
19086,89,0.603,0.5449047,0.603,296140.1922,4631813.213
34979,88,0.357,0.3140526,0.659,296140.4562,4633884.326
44397,85,0.002,0,0.69,296141.0331,4634934.878
19287,89,0.041,0.4226025,0.611,296141.0652,4631843.204
35226,88,0.5,0.2800574,0.659,296141.3294,4633914.317
44660,85,0,0,0.698,296141.9065,4634964.869
19488,89,0.053,0.5024368,0.611,296141.9381,4631873.194
35476,88,0.602,0.472662,0.667,296142.2027,4633944.307
27343,88,0.15,0.1856696,0.5,296142.5043,4632923.746
44922,85,0.062,0,0.706,296142.78,4634994.859
19690,89,0,0.6584886,0.611,296142.8111,4631903.185
35733,87,0.021,0.3989878,0.675,296143.076,4633974.298
27587,88,0.214,0.2512068,0.492,296143.3774,4632953.737
45183,85,0,0,0.706,296143.6534,4635024.85
19893,89,0,0.6412537,0.611,296143.6841,4631933.176
35992,87,0.071,0.5045395,0.675,296143.9493,4634004.289
27832,88,0.011,0.2184577,0.5,296144.2505,4632983.728
45443,86,1,0,0.706,296144.5269,4635054.841
20097,89,0,0.610742,0.595,296144.5571,4631963.167
36253,87,0.001,0.5344191,0.675,296144.8226,4634034.28
28078,88,0.421,0.3030268,0.516,296145.1237,4633013.719
45702,86,0.927,0.0910832,0.706,296145.4004,4635084.832
20301,89,0,0.5504478,0.595,296145.4301,4631993.158
36516,87,0.356,0.3912523,0.675,296145.6959,4634064.271
28324,89,0,0.4379,0.516,296145.9968,4633043.71
51832,87,0.002,0.4368236,0.849,296145.9989,4635825.656
45960,86,0.964,0.1112266,0.706,296146.2738,4635114.823
20507,89,0.001,0.4697052,0.603,296146.3031,4632023.149
36783,87,0.076,0.3669066,0.675,296146.5693,4634094.262
28572,89,0.278,0.4817591,0.548,296146.87,4633073.7
46217,86,0,0,0.722,296147.1473,4635144.813
20713,89,0.259,0.607465,0.611,296147.1761,4632053.139
37052,87,0.053,0.4347837,0.675,296147.4426,4634124.252
28820,89,0.64,0.41014,0.563,296147.7432,4633103.691
46472,86,0.006,0,0.738,296148.0208,4635174.804
20919,89,0.005,0.2325013,0.611,296148.0491,4632083.13
37322,87,0.332,0.4784148,0.675,296148.3159,4634154.243
29069,89,0.071,0.4476661,0.571,296148.6163,4633133.682
46726,86,0.375,0,0.754,296148.8943,4635204.795
21126,89,0.076,0.515044,0.611,296148.9221,4632113.121
37594,87,0.192,0.4631305,0.675,296149.1892,4634184.234
29320,89,0.069,0.5470661,0.579,296149.4895,4633163.673
46980,86,0.432,0,0.77,296149.7677,4635234.786
21333,89,0.076,0.4262423,0.611,296149.7951,4632143.112
37868,87,0.307,0.3538517,0.675,296150.0626,4634214.225
29566,90,0.076,0.4358604,0.587,296150.3627,4633193.664
47233,86,1,0,0.754,296150.6412,4635264.777
14629,88,0.076,0.4428671,0.754,296150.6491,4631157.155
21543,89,0.322,0.4561017,0.611,296150.6681,4632173.103
38143,87,0.737,0.3077117,0.675,296150.9359,4634244.216
29801,90,0.046,0.3993661,0.587,296151.2359,4633223.655
47485,87,1,0,0.754,296151.5147,4635294.768
21757,89,0.032,0.5303696,0.611,296151.5411,4632203.093
38418,86,0.055,0.3667812,0.667,296151.8092,4634274.206
14816,88,0.076,0.4814315,0.746,296151.8518,4631182.532
30027,92,0.014,0.541694,0.595,296152.109,4633253.645
47736,87,1,0,0.754,296152.3882,4635324.758
21974,88,0.532,0.2591276,0.611,296152.4142,4632233.084
38693,86,0.018,0.514782,0.659,296152.6826,4634304.197
